K,Q_max
11000119,1000000
11000160,1000000
11000314,1000000
11000337,1000000
11000338,1000000
11000566,1000000
11000838,1000000
11000854,1000000
11001047,1000000
11001150,1000000
11001157,1000000
11001677,1000000
11001677,1000000
11001698,1000000
11001704,1000000
11001706,1000000
11001759,1000000
11001813,1000000
11001814,1000000
11001837,1000000
11001999,1000000
11002299,1000000
11002299,1000000
11002422,1000000
11002430,1000000
11002431,1000000
11002442,1000000
11002443,1000000
11002519,1000000
11002788,1000000
11002808,1000000
11002941,1000000
11002955,1000000
11002982,1000000
11003212,1000000
11003230,1000000
11003231,1000000
11003259,1000000
11003259,1000000
11003306,1000000
11003335,1000000
11003335,1000000
11003335,1000000
11003335,1000000
11003362,1000000
11003362,1000000
11003385,1000000
11003391,1000000
11003453,1000000
11003453,1000000
11003463,1000000
11003464,1000000
11003465,1000000
11003466,1000000
11003849,1000000
11004220,1000000
11004224,1000000
11004256,1000000
11004258,1000000
11004633,1000000
11004958,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004968,1000000
11004969,1000000
11004969,1000000
11004969,1000000
11004969,1000000
11004969,1000000
11004969,1000000
11004969,1000000
11004969,1000000
11004996,1000000
11004996,1000000
11004996,1000000
11004996,1000000
11005009,1000000
11005009,1000000
11005009,1000000
11005013,1000000
11005044,1000000
11005044,1000000
11005044,1000000
11005044,1000000
11005044,1000000
11005044,1000000
11005044,1000000
11005044,1000000
11005044,1000000
11005044,1000000
11005044,1000000
11005070,1000000
11005070,1000000
11006009,1000000
11006069,1000000
11006140,1000000
11006153,1000000
11006210,1000000
11006215,1000000
11006316,1000000
11006628,1000000
11006774,1000000
11006774,1000000
11006775,1000000
11006775,1000000
11006776,1000000
11006776,1000000
11006776,1000000
11006777,1000000
11006777,1000000
11006778,1000000
11006778,1000000
11006779,1000000
11006779,1000000
11006971,1000000
11007013,1000000
11007022,1000000
11007133,1000000
11007133,1000000
11007134,1000000
11007218,1000000
11007382,1000000
11007382,1000000
11007756,1000000
11007843,1000000
11007972,1000000
11008117,1000000
11008600,1000000
11008956,1000000
11008988,1000000
11009387,1000000
11009538,1000000
11009538,1000000
11009538,1000000
11009621,1000000
11009655,1000000
11009668,1000000
11009986,1000000
11010065,1000000
11010065,1000000
11010384,1000000
11010454,1000000
11010454,1000000
11010454,1000000
11010454,1000000
11010584,1000000
11010702,1000000
11010740,1000000
11010808,1000000
11010820,1000000
11010821,1000000
11010914,1000000
11011434,1000000
11011442,1000000
11011443,1000000
11011523,1000000
11011545,1000000
11011680,1000000
11011890,1000000
11012152,1000000
11012298,1000000
11012407,1000000
11016412,1000000
11016412,1000000
11016412,1000000
11016412,1000000
11016416,1000000
11017455,1000000
11017525,1000000
11017526,1000000
11017527,1000000
11017634,1000000
11017665,1000000
11017714,1000000
11017794,1000000
11017794,1000000
11017802,1000000
11018093,1000000
11018259,1000000
11018699,1000000
11018720,1000000
11018821,1000000
11018963,1000000
11019002,1000000
11019280,1000000
11019389,1000000
11019416,1000000
11019440,1000000
11019472,1000000
11019661,1000000
11019744,1000000
11019745,1000000
11019780,1000000
11019881,1000000
11019881,1000000
11019881,1000000
11020003,1000000
11020193,1000000
11020316,1000000
11020356,1000000
11020356,1000000
11020464,1000000
11020555,1000000
11020942,1000000
11020949,1000000
11020949,1000000
11020949,1000000
11020949,1000000
11020949,1000000
11020966,1000000
11021349,1000000
11021952,1000000
11021959,1000000
11022163,1000000
11022177,1000000
11022371,1000000
11022443,1000000
11022444,1000000
11022520,1000000
11022597,1000000
11022597,1000000
11022598,1000000
11022598,1000000
11022598,1000000
11022662,1000000
11022784,1000000
11022790,1000000
11022791,1000000
11022862,1000000
11022862,1000000
11022863,1000000
11022863,1000000
11022863,1000000
11022863,1000000
11022864,1000000
11022864,1000000
11022864,1000000
11022864,1000000
11022866,1000000
11022866,1000000
11022866,1000000
11022869,1000000
11022869,1000000
11022869,1000000
11022880,1000000
11022881,1000000
11022888,1000000
11022903,1000000
11023054,1000000
11023066,1000000
11023066,1000000
11023066,1000000
11023066,1000000
11023066,1000000
11023066,1000000
11023066,1000000
11023152,1000000
11023152,1000000
11023193,1000000
11023193,1000000
11023382,1000000
11023770,1000000
11024020,1000000
11024103,1000000
11024115,1000000
11024415,1000000
11024415,1000000
11025444,1000000
11025605,1000000
11025606,1000000
11026183,1000000
11026183,1000000
11026184,1000000
11026184,1000000
11026328,1000000
11026352,1000000
11026355,1000000
11026370,1000000
11026372,1000000
11026381,1000000
11026756,1000000
11026769,1000000
11026769,1000000
11026813,1000000
11026843,1000000
11026845,1000000
11026891,1000000
11026891,1000000
11027173,1000000
11027177,1000000
11027251,1000000
11027256,1000000
11027259,1000000
11027291,1000000
11027292,1000000
11027293,1000000
11027322,1000000
11027322,1000000
11027351,1000000
11027431,1000000
11028322,1000000
11028325,1000000
11028399,1000000
11028400,1000000
11028401,1000000
11028800,1000000
11029100,1000000
11029600,1000000
11029937,1000000
11030005,1000000
11030044,1000000
11030052,1000000
11030361,1000000
11030690,1000000
11030910,1000000
11030998,1000000
11031270,1000000
11031271,1000000
11031272,1000000
11031273,1000000
11031303,1000000
11031305,1000000
11031528,1000000
11031807,1000000
11031815,1000000
11031891,1000000
11032684,1000000
11032684,1000000
11033188,1000000
11033243,1000000
11033388,1000000
11033566,1000000
11033585,1000000
11033597,1000000
11033843,1000000
11033903,1000000
11033994,1000000
11033995,1000000
11034420,1000000
11034708,1000000
11035020,1000000
11035020,1000000
11035020,1000000
11035020,1000000
11035154,1000000
11035159,1000000
11035226,1000000
11035272,1000000
11035893,1000000
11035968,1000000
11036459,1000000
11036552,1000000
11036590,1000000
11036593,1000000
11036651,1000000
11036743,1000000
11036743,1000000
11036765,1000000
11036843,1000000
11036872,1000000
11037177,1000000
11037585,1000000
11037653,1000000
11037702,1000000
11037737,1000000
11037808,1000000
11038103,1000000
11038164,1000000
11038358,1000000
11038609,1000000
11038672,1000000
11038708,1000000
11038731,1000000
11038797,1000000
11038995,1000000
11039021,1000000
11039111,1000000
11039183,1000000
11039608,1000000
11039746,1000000
11039783,1000000
11039825,1000000
11039825,1000000
11039872,1000000
11039991,1000000
11040100,1000000
11040116,1000000
11040116,1000000
11040141,1000000
11040312,1000000
11040331,1000000
11040398,1000000
11040400,1000000
11040557,1000000
11040722,1000000
11040726,1000000
11040789,1000000
11040923,1000000
11040923,1000000
11040931,1000000
11041084,1000000
11041146,1000000
11041465,1000000
11041537,1000000
11041615,1000000
11041722,1000000
11041838,1000000
11041994,1000000
11042219,1000000
11042234,1000000
11042234,1000000
11042379,1000000
11042645,1000000
11042747,1000000
11043539,1000000
11043550,1000000
11043832,1000000
11044393,1000000
