K,P,C,r_y
10410676.0,134130-05_10969568_1300,27641,-0.4
10564804.0,134130-05_10969568_1300,27642,-0.5
10580668.0,134130-05_10969568_1300,27643,-0.107
10611401.0,134130-05_10969568_1300,27644,-0.5
10709769.0,134130-05_10969568_1300,27645,-1.0
10851999.0,134130-05_10969568_1300,27646,-2.0
10945413.0,134130-05_10969568_1300,27647,-0.3
10410628.0,100710-10_10969576_0110,27648,-272.1
10558866.0,100710-10_10969576_0110,27649,-900.6
10982092.0,100710-10_10969576_0110,27650,-303.0
10085653.0,135150-10_10969643_0100,27651,-25.0
10805486.0,135150-10_10969643_0100,27652,-40.0
10917963.0,135150-10_10969643_0100,27653,-35.0
10049560.0,111220-03_10969805_0300,27654,-0.45
10234405.0,111220-03_10969805_0300,27655,-35.9
10234447.0,111220-03_10969805_0300,27656,-0.06
10598346.0,111220-03_10969805_0300,27657,-2.08
10836755.0,111220-03_10969805_0300,27658,-1.0
10969643.0,135150-17_10969806_0200,27659,-100.0
10049560.0,123590-01_10969855_0100,27660,-5.876
10066393.0,123590-01_10969855_0100,27661,-21.244
10083708.0,123590-01_10969855_0100,27662,-11.536
10293614.0,123590-01_10969855_0100,27663,-17.54
10049987.0,100710-10_10969897_0110,27664,-234.3
10968302.0,100710-10_10969897_0110,27665,-98.4
10048524.0,100710-10_10970162_0110,27666,-17.0
10969469.0,100710-10_10970162_0110,27667,-92.7
10000440.0,111230-06_10970539_0200,27668,-25.178
10001275.0,111230-06_10970539_0200,27669,-0.313
10001339.0,111230-06_10970539_0200,27670,-1.5030000000000001
10040997.0,111230-06_10970539_0200,27671,-0.9840000000000001
10048077.0,111230-06_10970539_0200,27672,-0.821
10201631.0,111230-06_10970539_0200,27673,-0.099
10234411.0,111230-06_10970539_0200,27674,-0.982
10234421.0,111230-06_10970539_0200,27675,-0.215
10234427.0,111230-06_10970539_0200,27676,-3.865
10234429.0,111230-06_10970539_0200,27677,-1.639
10234430.0,111230-06_10970539_0200,27678,-1.23
10234434.0,111230-06_10970539_0200,27679,-0.071
10400033.0,111230-06_10970539_0200,27680,-0.024
10402204.0,111230-06_10970539_0200,27681,-0.09
10544692.0,111230-06_10970539_0200,27682,-0.308
10711084.0,111230-06_10970539_0200,27683,-0.29100000000000004
10911524.0,111230-06_10970539_0200,27684,-20.901
10939276.0,111230-06_10970539_0200,27685,-1.755
10208498.0,123580-01_10970937_0100,27686,-16.632
10298892.0,123580-01_10970937_0100,27687,-12.5
10557952.0,123580-01_10970937_0100,27688,-70.23
10881597.0,123580-01_10970937_0100,27689,-0.013000000000000001
10994850.0,123580-01_10970937_0100,27690,-0.625
10000440.0,111260-01_10970945_0400,27691,-15.392999999999999
10066393.0,111260-01_10970945_0400,27692,-2.295
10234404.0,111260-01_10970945_0400,27693,-30.116999999999997
10234427.0,111260-01_10970945_0400,27694,-5.308
10234430.0,111260-01_10970945_0400,27695,-0.244
10234438.0,111260-01_10970945_0400,27696,-1.8840000000000001
10234447.0,111260-01_10970945_0400,27697,-0.9279999999999999
10402204.0,111260-01_10970945_0400,27698,-0.09300000000000001
10410108.0,111260-01_10970945_0400,27699,-0.011000000000000001
10607539.0,111260-01_10970945_0400,27700,-0.16699999999999998
10711084.0,111260-01_10970945_0400,27701,-0.23199999999999998
10957635.0,111260-01_10970945_0400,27702,-4.55
10000440.0,111260-01_10970945_0500,27703,-15.392999999999999
10066393.0,111260-01_10970945_0500,27704,-2.295
10234404.0,111260-01_10970945_0500,27705,-30.116999999999997
10234427.0,111260-01_10970945_0500,27706,-5.308
10234430.0,111260-01_10970945_0500,27707,-0.244
10234438.0,111260-01_10970945_0500,27708,-1.8840000000000001
10234447.0,111260-01_10970945_0500,27709,-0.9279999999999999
10402204.0,111260-01_10970945_0500,27710,-0.09300000000000001
10410108.0,111260-01_10970945_0500,27711,-0.011000000000000001
10607539.0,111260-01_10970945_0500,27712,-0.16699999999999998
10711084.0,111260-01_10970945_0500,27713,-0.23199999999999998
10957635.0,111260-01_10970945_0500,27714,-4.55
10000440.0,111260-03_10970945_0100,27715,-15.392999999999999
10066393.0,111260-03_10970945_0100,27716,-2.295
10234404.0,111260-03_10970945_0100,27717,-30.116999999999997
10234427.0,111260-03_10970945_0100,27718,-5.308
10234430.0,111260-03_10970945_0100,27719,-0.244
10234438.0,111260-03_10970945_0100,27720,-1.8840000000000001
10234447.0,111260-03_10970945_0100,27721,-0.9279999999999999
10402204.0,111260-03_10970945_0100,27722,-0.09300000000000001
10410108.0,111260-03_10970945_0100,27723,-0.011000000000000001
10607539.0,111260-03_10970945_0100,27724,-0.16699999999999998
10711084.0,111260-03_10970945_0100,27725,-0.23199999999999998
10957635.0,111260-03_10970945_0100,27726,-4.55
10000440.0,111260-11_10970945_0600,27727,-15.392999999999999
10066393.0,111260-11_10970945_0600,27728,-2.295
10234404.0,111260-11_10970945_0600,27729,-30.116999999999997
10234427.0,111260-11_10970945_0600,27730,-5.308
10234430.0,111260-11_10970945_0600,27731,-0.244
10234438.0,111260-11_10970945_0600,27732,-1.8840000000000001
10234447.0,111260-11_10970945_0600,27733,-0.9279999999999999
10402204.0,111260-11_10970945_0600,27734,-0.09300000000000001
10410108.0,111260-11_10970945_0600,27735,-0.011000000000000001
10607539.0,111260-11_10970945_0600,27736,-0.16699999999999998
10711084.0,111260-11_10970945_0600,27737,-0.23199999999999998
10957635.0,111260-11_10970945_0600,27738,-4.55
10000440.0,111260-11_10970945_0700,27739,-15.392999999999999
10066393.0,111260-11_10970945_0700,27740,-2.295
10234404.0,111260-11_10970945_0700,27741,-30.116999999999997
10234427.0,111260-11_10970945_0700,27742,-5.308
10234430.0,111260-11_10970945_0700,27743,-0.244
10234438.0,111260-11_10970945_0700,27744,-1.8840000000000001
10234447.0,111260-11_10970945_0700,27745,-0.9279999999999999
10402204.0,111260-11_10970945_0700,27746,-0.09300000000000001
10410108.0,111260-11_10970945_0700,27747,-0.011000000000000001
10607539.0,111260-11_10970945_0700,27748,-0.16699999999999998
10711084.0,111260-11_10970945_0700,27749,-0.23199999999999998
10957635.0,111260-11_10970945_0700,27750,-4.55
10217935.0,123580-02_10971083_0100,27751,-78.53399999999999
10410654.0,123580-02_10971083_0100,27752,-0.785
10411978.0,123580-02_10971083_0100,27753,-0.39299999999999996
10900501.0,123580-02_10971083_0100,27754,-1.963
10932973.0,123580-02_10971083_0100,27755,-18.325
10217935.0,123580-02_10971175_0100,27756,-65.056
10410654.0,123580-02_10971175_0100,27757,-2.23
10411978.0,123580-02_10971175_0100,27758,-1.115
10900501.0,123580-02_10971175_0100,27759,-2.9739999999999998
10932973.0,123580-02_10971175_0100,27760,-28.625
10217935.0,123580-02_10971175_0200,27761,-65.73
10411978.0,123580-02_10971175_0200,27762,-1.12
10900501.0,123580-02_10971175_0200,27763,-2.97
10932973.0,123580-02_10971175_0200,27764,-28.62
11022900.0,123580-02_10971175_0200,27765,-1.56
10214007.0,111230-06_10971220_1111,27766,-0.092
10949376.0,111230-06_10971220_1111,27767,-105.56
10966917.0,111230-06_10971220_1111,27768,-0.204
10410108.0,111230-06_10971401_1111,27769,-0.28600000000000003
10903414.0,111230-06_10971401_1111,27770,-99.583
10970951.0,111230-06_10971401_1111,27771,-0.9690000000000001
10008019.0,123680-05_10971757_0100,27772,-83.4
10048259.0,123680-05_10971757_0100,27773,-560.0
10402112.0,123680-05_10971757_0100,27774,-2.2
10504387.0,123680-05_10971757_0100,27775,-217.8
10563297.0,123680-05_10971757_0100,27776,-66.6
10971758.0,123680-05_10971757_0100,27777,-222.2
10086960.0,123550-09_10971768_1000,27778,-63.111000000000004
10400659.0,123550-09_10971768_1000,27779,-26.0
10025650.0,135120-08_10971923_0100,27780,-2.0
10409661.0,135120-08_10971923_0100,27781,-0.1
10968039.0,135120-08_10971923_0100,27782,-97.9
10401237.0,135130-18_10971923_0400,27783,-1.389
10968039.0,135130-18_10971923_0400,27784,-100.611
10412022.0,123680-20_10971981_0100,27785,-109.0
10933229.0,123680-20_10971981_0100,27786,-279.0
10207870.0,123580-02_10972071_0100,27787,-1.26
10217935.0,123580-02_10972071_0100,27788,-68.28
10240928.0,123580-02_10972071_0100,27789,-1.26
10291717.0,123580-02_10972071_0100,27790,-25.13
10410654.0,123580-02_10972071_0100,27791,-1.84
10411978.0,123580-02_10972071_0100,27792,-0.5
10560570.0,123580-02_10972071_0100,27793,-1.73
10002820.0,111190-01_10972289_0100,27794,-36.638000000000005
10003689.0,111190-01_10972289_0100,27795,-13.860999999999999
10003901.0,111190-01_10972289_0100,27796,-51.151
10007980.0,111190-01_10972289_0100,27797,-0.235
10544332.0,111190-01_10972289_0100,27798,-0.48700000000000004
10002820.0,111190-01_10972289_0101,27799,-36.638000000000005
10003689.0,111190-01_10972289_0101,27800,-13.860999999999999
10003901.0,111190-01_10972289_0101,27801,-51.151
10007980.0,111190-01_10972289_0101,27802,-0.235
10544332.0,111190-01_10972289_0101,27803,-0.48700000000000004
10002820.0,111190-01_10972289_0102,27804,-36.638000000000005
10003689.0,111190-01_10972289_0102,27805,-13.860999999999999
10003901.0,111190-01_10972289_0102,27806,-51.151
10007980.0,111190-01_10972289_0102,27807,-0.235
10544332.0,111190-01_10972289_0102,27808,-0.48700000000000004
10410676.0,134130-08_10972740_1500,27809,-0.5
10898463.0,134130-08_10972740_1500,27810,-34.82
10909437.0,134130-08_10972740_1500,27811,-64.68
10207418.0,134130-40_10972740_1300,27812,-1.0
10410676.0,134130-40_10972740_1300,27813,-2.0
10898463.0,134130-40_10972740_1300,27814,-65.175
10909437.0,134130-40_10972740_1300,27815,-34.825
10003689.0,110980-02_10973066_0200,27816,-67.325
10004337.0,110980-02_10973066_0200,27817,-1.206
10007980.0,110980-02_10973066_0200,27818,-0.122
10401393.0,110980-02_10973066_0200,27819,-30.475
10544332.0,110980-02_10973066_0200,27820,-0.259
10003689.0,110980-02_10973066_0201,27821,-67.325
10004337.0,110980-02_10973066_0201,27822,-1.206
10007980.0,110980-02_10973066_0201,27823,-0.122
10401393.0,110980-02_10973066_0201,27824,-30.475
10544332.0,110980-02_10973066_0201,27825,-0.259
10003689.0,110980-02_10973077_0200,27826,-73.67
10004337.0,110980-02_10973077_0200,27827,-1.09
10007980.0,110980-02_10973077_0200,27828,-0.13
10401393.0,110980-02_10973077_0200,27829,-26.273000000000003
10544332.0,110980-02_10973077_0200,27830,-0.292
10003689.0,110980-02_10973077_0201,27831,-73.67
10004337.0,110980-02_10973077_0201,27832,-1.09
10007980.0,110980-02_10973077_0201,27833,-0.13
10401393.0,110980-02_10973077_0201,27834,-26.273000000000003
10544332.0,110980-02_10973077_0201,27835,-0.292
10001902.0,134130-05_10973676_1300,27836,-1.0
10019023.0,134130-05_10973676_1300,27837,-4.0
10080123.0,134130-05_10973676_1300,27838,-5.0
10207418.0,134130-05_10973676_1300,27839,-23.793000000000003
10208720.0,134130-05_10973676_1300,27840,-1.5
10402204.0,134130-05_10973676_1300,27841,-0.099
10410676.0,134130-05_10973676_1300,27842,-0.38
10411811.0,134130-05_10973676_1300,27843,-63.0
10564804.0,134130-05_10973676_1300,27844,-0.5
10945413.0,134130-05_10973676_1300,27845,-0.5
10955569.0,134130-05_10973676_1300,27846,-0.12
11029540.0,134130-05_10973676_1300,27847,-0.107
10048086.0,123580-02_10973677_0100,27848,-3.04
10207870.0,123580-02_10973677_0100,27849,-4.9
10217935.0,123580-02_10973677_0100,27850,-61.19
10410654.0,123580-02_10973677_0100,27851,-1.05
10411978.0,123580-02_10973677_0100,27852,-1.05
10700059.0,123580-02_10973677_0100,27853,-2.9
10932973.0,123580-02_10973677_0100,27854,-22.38
10980930.0,123580-02_10973677_0100,27855,-3.49
10001619.0,135090-14_10974229_0100,27856,-6.999
10004193.0,135090-14_10974229_0100,27857,-65.23100000000001
10008019.0,135090-14_10974229_0100,27858,-3.596
10563297.0,135090-14_10974229_0100,27859,-11.73
10886852.0,135090-14_10974229_0100,27860,-1.8719999999999999
10563297.0,123080-11_10974555_0100,27861,-55.0
10591539.0,123080-11_10974555_0100,27862,-140.0
11003362.0,124600-05_10974765_0100,27863,-100.0
10962848.0,124600-05_10974765_0200,27864,-100.0
10000411.0,111120-07_10975022_0300,27865,-6.53
10049560.0,111120-07_10975022_0300,27866,-0.005
10214007.0,111120-07_10975022_0300,27867,-0.69
10234447.0,111120-07_10975022_0300,27868,-0.41
10515527.0,111120-07_10975022_0300,27869,-91.85
10003689.0,123530-05_10975306_0100,27870,-83.93
10083708.0,123530-05_10975306_0100,27871,-15.82
10563297.0,123530-05_10975306_0100,27872,-0.25
10003689.0,123530-05_10975306_0101,27873,-83.93
10083708.0,123530-05_10975306_0101,27874,-15.82
10563297.0,123530-05_10975306_0101,27875,-0.25
10008019.0,135120-14_10975347_0400,27876,-712.6
10040997.0,135120-14_10975347_0400,27877,-89.5
10210467.0,135120-14_10975347_0400,27878,-101.0
10409572.0,135120-14_10975347_0400,27879,-35.0
10003241.0,135120-16_10975347_0300,27880,-101.0
10008019.0,135120-16_10975347_0300,27881,-712.6
10040997.0,135120-16_10975347_0300,27882,-89.5
10409572.0,135120-16_10975347_0300,27883,-35.0
10975347.0,135120-07_10975348_0100,27884,-100.0
10000440.0,111230-06_10975622_1111,27885,-34.374
10001275.0,111230-06_10975622_1111,27886,-0.153
10066393.0,111230-06_10975622_1111,27887,-1.53
10201631.0,111230-06_10975622_1111,27888,-1.632
10234286.0,111230-06_10975622_1111,27889,-20.869
10234427.0,111230-06_10975622_1111,27890,-5.263
10234430.0,111230-06_10975622_1111,27891,-0.612
10234434.0,111230-06_10975622_1111,27892,-0.036000000000000004
10400033.0,111230-06_10975622_1111,27893,-0.015
10402204.0,111230-06_10975622_1111,27894,-0.092
10553867.0,111230-06_10975622_1111,27895,-0.8079999999999999
10711084.0,111230-06_10975622_1111,27896,-0.29600000000000004
10911524.0,111230-06_10975622_1111,27897,-4.59
10939276.0,111230-06_10975622_1111,27898,-2.193
10000440.0,111230-06_10975650_0200,27899,-10.45
10008425.0,111230-06_10975650_0200,27900,-10.639000000000001
10049075.0,111230-06_10975650_0200,27901,-0.10099999999999999
10066393.0,111230-06_10975650_0200,27902,-0.485
10201550.0,111230-06_10975650_0200,27903,-0.146
10201631.0,111230-06_10975650_0200,27904,-2.0380000000000003
10205382.0,111230-06_10975650_0200,27905,-0.366
10234286.0,111230-06_10975650_0200,27906,-20.433
10234411.0,111230-06_10975650_0200,27907,-0.971
10234427.0,111230-06_10975650_0200,27908,-3.46
10234430.0,111230-06_10975650_0200,27909,-0.583
10402204.0,111230-06_10975650_0200,27910,-0.08900000000000001
10412294.0,111230-06_10975650_0200,27911,-0.069
10553867.0,111230-06_10975650_0200,27912,-0.28800000000000003
10711084.0,111230-06_10975650_0200,27913,-0.295
10911524.0,111230-06_10975650_0200,27914,-5.877999999999999
10939276.0,111230-06_10975650_0200,27915,-0.86
10000440.0,111230-06_10975650_0300,27916,-10.45
10008425.0,111230-06_10975650_0300,27917,-10.639000000000001
10049075.0,111230-06_10975650_0300,27918,-0.10099999999999999
10066393.0,111230-06_10975650_0300,27919,-0.485
10201550.0,111230-06_10975650_0300,27920,-0.146
10201631.0,111230-06_10975650_0300,27921,-2.0380000000000003
10205382.0,111230-06_10975650_0300,27922,-0.366
10234286.0,111230-06_10975650_0300,27923,-20.433
10234411.0,111230-06_10975650_0300,27924,-0.971
10234427.0,111230-06_10975650_0300,27925,-3.46
10234430.0,111230-06_10975650_0300,27926,-0.583
10402204.0,111230-06_10975650_0300,27927,-0.08900000000000001
10412294.0,111230-06_10975650_0300,27928,-0.069
10553867.0,111230-06_10975650_0300,27929,-0.28800000000000003
10711084.0,111230-06_10975650_0300,27930,-0.295
10911524.0,111230-06_10975650_0300,27931,-5.877999999999999
10939276.0,111230-06_10975650_0300,27932,-0.86
10000440.0,111260-01_10975650_0100,27933,-10.652999999999999
10008425.0,111260-01_10975650_0100,27934,-10.845
10049075.0,111260-01_10975650_0100,27935,-0.10300000000000001
10066393.0,111260-01_10975650_0100,27936,-0.494
10234286.0,111260-01_10975650_0100,27937,-20.828000000000003
10234404.0,111260-01_10975650_0100,27938,-5.9910000000000005
10234411.0,111260-01_10975650_0100,27939,-0.99
10234412.0,111260-01_10975650_0100,27940,-0.877
10234413.0,111260-01_10975650_0100,27941,-0.373
10234426.0,111260-01_10975650_0100,27942,-0.57
10234427.0,111260-01_10975650_0100,27943,-3.5269999999999997
10234430.0,111260-01_10975650_0100,27944,-0.63
10234438.0,111260-01_10975650_0100,27945,-2.0780000000000003
10234447.0,111260-01_10975650_0100,27946,-0.336
10402204.0,111260-01_10975650_0100,27947,-0.094
10412294.0,111260-01_10975650_0100,27948,-0.071
10711084.0,111260-01_10975650_0100,27949,-0.312
10000440.0,111260-11_10975650_0400,27950,-10.652999999999999
10008425.0,111260-11_10975650_0400,27951,-10.845
10049075.0,111260-11_10975650_0400,27952,-0.10300000000000001
10066393.0,111260-11_10975650_0400,27953,-0.494
10234286.0,111260-11_10975650_0400,27954,-20.828000000000003
10234404.0,111260-11_10975650_0400,27955,-5.9910000000000005
10234411.0,111260-11_10975650_0400,27956,-0.99
10234412.0,111260-11_10975650_0400,27957,-0.877
10234413.0,111260-11_10975650_0400,27958,-0.373
10234426.0,111260-11_10975650_0400,27959,-0.57
10234427.0,111260-11_10975650_0400,27960,-3.5269999999999997
10234430.0,111260-11_10975650_0400,27961,-0.63
10234438.0,111260-11_10975650_0400,27962,-2.0780000000000003
10234447.0,111260-11_10975650_0400,27963,-0.336
10402204.0,111260-11_10975650_0400,27964,-0.094
10412294.0,111260-11_10975650_0400,27965,-0.071
10711084.0,111260-11_10975650_0400,27966,-0.312
10000440.0,111260-11_10975650_0500,27967,-10.652999999999999
10008425.0,111260-11_10975650_0500,27968,-10.845
10049075.0,111260-11_10975650_0500,27969,-0.10300000000000001
10066393.0,111260-11_10975650_0500,27970,-0.494
10234286.0,111260-11_10975650_0500,27971,-20.828000000000003
10234404.0,111260-11_10975650_0500,27972,-5.9910000000000005
10234411.0,111260-11_10975650_0500,27973,-0.99
10234412.0,111260-11_10975650_0500,27974,-0.877
10234413.0,111260-11_10975650_0500,27975,-0.373
10234426.0,111260-11_10975650_0500,27976,-0.57
10234427.0,111260-11_10975650_0500,27977,-3.5269999999999997
10234430.0,111260-11_10975650_0500,27978,-0.63
10234438.0,111260-11_10975650_0500,27979,-2.0780000000000003
10234447.0,111260-11_10975650_0500,27980,-0.336
10402204.0,111260-11_10975650_0500,27981,-0.094
10412294.0,111260-11_10975650_0500,27982,-0.071
10711084.0,111260-11_10975650_0500,27983,-0.312
10975780.0,123410-25_10975739_0300,27984,-212.954
10975780.0,123410-25_10975739_0400,27985,-212.954
10002088.0,123410-15_10975780_0200,27986,-0.081
10003370.0,123410-15_10975780_0200,27987,-0.163
10008019.0,123410-15_10975780_0200,27988,-13.833
10049129.0,123410-15_10975780_0200,27989,-18.717
10065233.0,123410-15_10975780_0200,27990,-0.001
10084323.0,123410-15_10975780_0200,27991,-29.104
10563297.0,123410-15_10975780_0200,27992,-12.21
10700684.0,123410-15_10975780_0200,27993,-15.33
11002423.0,123410-15_10975780_0200,27994,-0.115
10002088.0,123410-15_10975780_0210,27995,-0.11
10003370.0,123410-15_10975780_0210,27996,-0.11
10008019.0,123410-15_10975780_0210,27997,-13.655999999999999
10049129.0,123410-15_10975780_0210,27998,-18.675
10065233.0,123410-15_10975780_0210,27999,-0.001
10084323.0,123410-15_10975780_0210,28000,-28.872
10563297.0,123410-15_10975780_0210,28001,-12.277000000000001
