Component,ParameterCM1,Sales Product,Site CodeCM1,2013CM1,2014CM1,2015CM1,January 2015CM1,February 2015CM1,March 2015CM1,April 2015CM1,May 2015CM1,June 2015CM1,July 2015CM1,August 2015CM1,September 2015CM1,October 2015CM1,November 2015CM1,December 2015CM1,Unnamed: 22CM1,Unnamed: 23CM1,Unnamed: 24CM1,ParameterAmount,Site CodeAmount,2013Amount,2014Amount,2015Amount,January 2015Amount,February 2015Amount,March 2015Amount,April 2015Amount,May 2015Amount,June 2015Amount,July 2015Amount,August 2015Amount,September 2015Amount,October 2015Amount,November 2015Amount,December 2015Amount,Unnamed: 22Amount,Unnamed: 23Amount,Unnamed: 24Amount,SpecificCM1
10018235,CM1,30042210,50,75385.34,94297.12,35554.78,0.0,6986.65,0.0,0.0,1636.15,7683.54,17.2,6870.99,1623.07,1440.51,1615.56,6937.63,0.0,0.0,0.0,Amount,50,14445.0,20677.0,3725.0,0.0,715.0,0.0,0.0,130.0,920.0,0.0,920.0,130.0,65.0,130.0,715.0,0.0,0.0,0.0,9.544907382550335
10018287,CM1,30047239,50,900171.69,1031656.72,1017788.03,25370.76,65482.81,113192.23,103305.4,42177.4,90928.21,80751.75,37503.24,83008.61,135379.38,129896.63,108163.98,0.0,0.0,0.0,Amount,50,161640.0,178020.0,183300.0,6400.0,9820.0,24800.0,19500.0,5420.0,17760.0,15860.0,5300.0,15400.0,22460.0,22600.0,17980.0,0.0,0.0,0.0,5.552580632842335
10018431,CM1,30056552,50,-1436343.19,-408626.66,541077.59,126035.87,-25083.35,-66522.08,145721.37,-16106.42,33579.84,193595.88,30962.86,292195.01,232440.32,2169.45,-150578.12,0.0,0.0,0.0,Amount,50,9088125.0,8899025.0,8000625.0,1365875.0,875000.0,490000.0,882500.0,303625.0,420000.0,1277500.0,281750.0,542500.0,651875.0,35000.0,875000.0,0.0,0.0,0.0,0.06762941520193734
10018432,CM1,60336222,100,1624203.73,1205731.92,2301784.66,69954.45999999999,38671.22,-130187.88999999998,85772.59,294561.08,482447.8,501883.07999999996,209748.46,479604.25,89532.33,122839.73,56957.55,0.0,0.0,0.0,Amount,100,19926760.0,42809261.0,39167400.0,3220220.0,4109900.0,5242040.0,3638740.0,2632060.0,3089280.0,3353440.0,2008080.0,3671280.0,2839880.0,2644000.0,2718480.0,0.0,0.0,0.0,0.05876786970797143
10018476,CM1,30034907,50,10036.85,8546.59,8678.93,976.3,792.37,0.0,0.0,829.1,706.12,1440.32,1449.82,0.0,1172.69,-444.06,1756.27,0.0,0.0,0.0,Amount,50,22500.0,18000.0,18000.0,2250.0,2250.0,0.0,0.0,2250.0,2250.0,2250.0,2250.0,0.0,2250.0,0.0,2250.0,0.0,0.0,0.0,0.4821627777777778
10018485,CM1,30036919,50,328017.94,0.0,12221.66,0.0,0.0,0.0,12221.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,34100.0,0.0,1100.75,0.0,0.0,0.0,1100.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.103029752441516
10018566,CM1,60418122,100,7411.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,100,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10018609,CM1,30519919,50,40618.16,50504.97,84012.55,14094.08,0.0,0.0,0.0,16986.59,14881.01,29.26,0.0,0.0,0.0,38021.61,0.0,0.0,0.0,0.0,Amount,50,7582.0,10010.0,12870.0,3640.0,0.0,0.0,0.0,3640.0,1820.0,0.0,0.0,0.0,0.0,3770.0,0.0,0.0,0.0,0.0,6.527781662781663
10018629,CM1,30036865,50,101421.94,89838.59,170793.32,49699.38,5215.99,15566.58,11132.25,17875.37,8115.22,21350.54,-1740.0,12128.42,12282.77,19164.88,1.92,0.0,0.0,0.0,Amount,50,357078.0,243042.0,318604.0,68360.0,6000.0,23580.0,22180.0,46980.0,24200.0,45880.0,0.0,23041.0,23063.0,35320.0,0.0,0.0,0.0,0.0,0.5360677204303775
10018770,CM1,121765007,200,4920054.300000001,5081066.26,4099717.59,342294.09,311089.38,292159.22,271707.73,512853.11,286019.92000000004,415821.82,589422.26,321495.08,155826.89,408221.47,171574.52,0.0,0.0,0.0,Amount,200,408688.0,416940.0,295702.0,27485.0,22378.0,22387.0,21221.0,32858.0,23030.0,27695.0,40927.0,24592.0,11332.0,29816.0,11981.0,0.0,0.0,0.0,13.86435529688673
10018799,CM1,30045837,50,42622.32,54577.95,61423.14,3145.89,7785.59,4325.79,2165.13,8372.1,8029.72,11460.44,1195.9,813.59,3257.2,10913.15,761.78,0.0,0.0,0.0,Amount,50,47800.0,61180.0,55800.0,3300.0,7500.0,3300.0,2200.0,6750.0,8700.0,8800.0,1100.0,1000.0,2750.0,9400.0,1000.0,0.0,0.0,0.0,1.10077311827957
10018823,CM1,30037193,50,436617.66,619843.21,593250.3,-0.98,1826.15,874.92,68907.7,68961.91,2061.06,70969.26,69438.49,69831.87,92382.27,147956.46,41.63,0.0,0.0,0.0,Amount,50,17308.1,22472.0,23230.5,3.5,51.0,14.0,2882.5,2884.0,54.5,2932.5,2883.5,2880.0,2882.0,5761.5,1.5,0.0,0.0,0.0,25.53756053464196
10018887,CM1,30036811,50,57237.64,70591.01,58460.74,2381.89,9558.46,13618.66,19843.64,-0.05,6092.97,2354.56,0.0,0.0,4610.61,0.0,0.0,0.0,0.0,0.0,Amount,50,8200.0,10400.5,6801.0,200.0,1200.0,1600.0,2400.0,0.0,800.5,200.5,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,8.59590354359653
10018920,CM1,30036906,50,1107929.66,755805.44,1363588.8,88135.2,144286.91,123846.42,156600.17,147456.61,102666.32,178789.01,58510.85,105043.55,48682.78,164700.88,43570.38,0.0,0.0,0.0,Amount,50,292651.5,190100.0,345881.5,21590.0,42660.5,36312.0,38081.0,36551.5,25840.5,43520.0,13601.0,25840.0,11564.0,40800.0,9521.0,0.0,0.0,0.0,3.9423582932304853
10018932,CM1,60608456,100,902332.38,917657.18,908074.91,57128.66,93449.93,61699.71,99001.74,64234.57,56561.63,93961.43,83858.6,78508.27,92089.48,52578.22,69470.06,0.0,0.0,0.0,Amount,100,392657.0,391138.0,371289.0,23861.0,39120.0,23721.0,42100.0,25865.0,21121.0,39020.0,34900.0,31100.0,40080.0,20780.0,29621.0,0.0,0.0,0.0,2.445736097756734
10018957,CM1,30045790,50,-180.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10019023,CM1,30048346,50,-12.3,2585.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10019086,CM1,30035097,50,816651.97,837142.03,928856.64,117137.76,121427.01,70474.33,90176.57,34594.37,72155.24,108106.45,58557.39,34610.94,106326.63,63794.64,35149.49,0.0,0.0,0.0,Amount,50,101294.20599999999,101346.94699999999,105928.55300000001,13910.253,12007.3,8321.5,10603.5,4205.5,8204.0,13123.5,7122.0,4094.5,12763.5,7844.5,3728.5,0.0,0.0,0.0,8.768708848500932
10019098,CM1,30045779,50,212937.92,461369.74,326982.88,13714.54,0.0,31.63,14222.49,73033.09,33341.48,0.0,88233.55,23905.07,0.0,80636.03,-135.0,0.0,0.0,0.0,Amount,50,44325.0,93875.0,68275.0,2900.0,25.0,0.0,3000.0,16950.0,6900.0,0.0,20000.0,5000.0,0.0,13500.0,0.0,0.0,0.0,0.0,4.789203661662395
10019114,CM1,30055548,50,2997587.96,2547218.43,2686102.66,19683.52,499856.67,366459.36,93616.59,180605.79,-6751.27,495053.59,331744.96,118819.03,120547.18,257440.8,206207.18,0.0,0.0,0.0,Amount,50,639722.0,617670.4,702900.0,5400.0,146700.0,83250.0,21780.0,55530.0,0.0,121050.0,78750.0,27000.0,27000.0,81900.0,54540.0,0.0,0.0,0.0,3.8214577607056484
10019115,CM1,30055542,50,797030.06,264925.43,1168696.81,-23.16,-4167.88,271292.92,153622.85,356233.49,26976.63,74236.59,136895.94,-1.29,114282.31,25349.07,16785.43,0.0,0.0,0.0,Amount,50,179102.0,47970.0,249120.0,0.0,180.0,59310.0,33390.0,92250.0,4860.0,13770.0,22590.0,0.0,19440.0,2160.0,1170.0,0.0,0.0,0.0,4.69130061817598
10019116,CM1,30054476,50,1558331.89,1064612.15,1000348.66,30106.65,-4452.22,155887.95,121198.87,-14166.01,25776.39,243503.4,148203.44,92639.57,104143.13,89712.06,12898.46,0.0,0.0,0.0,Amount,50,359130.0,252120.0,240592.0,8360.0,264.0,35288.0,22704.0,2464.0,4840.0,53680.0,33880.0,27280.0,24640.0,24464.0,2728.0,0.0,0.0,0.0,4.157863353727472
10019120,CM1,60342546,100,943286.23,781987.95,1137960.9,168474.14,31969.89,108849.78,88366.42,32183.35,4658.95,129183.20000000001,40886.520000000004,183497.16999999998,67106.75,90314.01,190377.72,0.0,0.0,0.0,Amount,100,358170.80000000005,293507.55,394097.19999999995,67520.0,11040.0,36662.85,27000.0,8640.0,1441.35,44104.0,10623.4,67340.0,23100.0,36500.0,60125.6,0.0,0.0,0.0,2.8875132835249784
10019270,CM1,120829910,200,943942.15,1028350.24,1356389.5299999998,77796.22,99045.34000000003,80529.84999999999,117296.33,97192.16,175336.63,113105.68,103349.29000000001,204072.22,94013.18,115415.42000000001,71966.81,0.0,0.0,0.0,Amount,200,450579.5,466923.5,592166.5,34513.0,36130.5,33641.5,52635.5,44409.5,81535.5,50013.0,39507.5,100255.5,45131.5,44137.0,30256.5,0.0,0.0,0.0,2.2905543120051535
10019320,CM1,30044055,50,80487.73,104078.32,131335.91,15721.72,8198.93,15418.43,23559.72,-38.16,0.0,18408.19,3039.08,20066.63,6778.24,16675.62,2877.73,0.0,0.0,0.0,Amount,50,88409.0,104204.5,102204.5,12000.5,7800.0,12000.0,16001.0,0.5,1.0,14400.5,2400.0,19200.5,4800.0,11200.0,2400.5,0.0,0.0,0.0,1.285030600413876
10019348,CM1,60105225,100,2055376.9900000002,1950966.58,2644598.96,182378.5,153663.75,152221.73,337413.01,153867.9,310368.73,408181.05,152114.49,134282.18,169049.66,248052.83,201027.87,0.0,0.0,0.0,Amount,100,171236.8,167749.2,173874.4,13490.0,9310.0,9120.4,25322.0,8170.8,20901.2,24182.8,11780.0,8790.0,11593.6,18293.6,12920.0,0.0,0.0,0.0,15.209823642813433
10019410,CM1,30036910,50,456449.34,467048.21,1445155.21,2180.47,125505.5,128217.47,148214.45,31637.23,149196.47,212945.46,41334.83,86988.97,184731.21,122725.56,179494.22,0.0,0.0,0.0,Amount,50,176780.5,153913.0,339854.5,360.0,27540.5,26281.0,45363.0,5760.0,31680.0,64620.0,15120.0,18722.0,39600.5,26647.5,38160.0,0.0,0.0,0.0,4.252276224090015
10019448,CM1,30046619,50,72510.23,69262.6,110691.99,4525.15,17426.54,6894.41,8031.73,8314.44,3110.17,19093.2,3651.83,3036.72,4788.54,20161.91,11689.01,0.0,0.0,0.0,Amount,50,59760.0,55165.0,69650.0,2750.0,9900.0,6270.0,4950.0,6050.0,2310.0,10455.0,2205.0,2205.0,3300.0,12100.0,7155.0,0.0,0.0,0.0,1.5892604450825558
10019451,CM1,30044054,50,139034.13,172299.76,129422.59,14848.02,13927.09,14338.14,1121.23,14094.3,4064.91,10344.69,1835.44,20915.45,13275.17,1071.13,14880.5,0.0,0.0,0.0,Amount,50,93334.5,107574.0,67856.0,7411.0,8362.0,5891.0,760.5,9312.0,3420.0,7226.5,1520.0,7037.0,7414.0,951.0,8551.0,0.0,0.0,0.0,1.9073123968403678
10019490,CM1,30044050,50,731376.03,1106249.74,1454101.05,120566.14,107680.2,109773.38,91345.5,78450.49,137054.84,124813.57,82612.52,193868.03,100069.11,156552.98,138538.33,0.0,0.0,0.0,Amount,50,833722.0,1210869.0,1397136.0,108702.0,112925.0,99821.0,93243.0,88345.0,144943.0,130481.0,77645.0,161323.0,94822.0,152764.0,132122.0,0.0,0.0,0.0,1.0407727307864088
10019540,CM1,121203236,200,1476994.5899999999,1290499.06,1574880.71,270436.07,121956.53,151006.78,121969.3,76611.32,-282.5,0.0,0.0,0.0,-2637.02,493393.23000000004,299403.85,0.0,0.0,0.0,Amount,200,1667812.5,1450586.25,1644660.0,396967.5,128295.0,43773.75,31590.0,31590.0,0.0,0.0,0.0,0.0,0.0,630888.75,381555.0,0.0,0.0,0.0,0.9575722094536256
10019674,CM1,30041184,50,2650869.22,9837580.37,7599389.33,1210124.56,615021.78,968414.95,666843.12,609207.47,706371.86,556498.86,480589.07,494976.15,378385.51,347639.09,514347.63,0.0,0.0,0.0,Amount,50,940225.0,1306325.0,1326331.0,139250.0,94950.0,141500.0,123650.0,110002.0,135000.0,121300.0,98851.0,105251.0,78600.0,75002.0,102975.0,0.0,0.0,0.0,5.72963259548333
10019699,CM1,30043967,50,1024275.54,765997.77,512646.81,74885.56,36963.37,33192.3,30059.09,30470.83,97484.14,32758.49,35499.48,1276.3,35551.13,68511.05,35995.07,0.0,0.0,0.0,Amount,50,794847.5,574322.0,332120.5,44160.0,22580.0,22000.5,21900.0,22340.0,66700.0,21920.0,22160.0,0.0,21980.0,44000.0,22380.0,0.0,0.0,0.0,1.5435566609107236
10019782,CM1,30448324,50,21709260.59,6035686.37,11225928.71,220048.84,559887.95,1596675.3,605358.59,756114.24,407087.7,288075.46,957599.01,1547285.6,1260102.46,1369658.61,1658034.95,0.0,0.0,0.0,Amount,50,32857485.0,36917490.0,35733530.0,2921280.0,3121380.0,2793970.0,2562850.0,2926480.0,2664000.0,3608070.0,3304380.0,2972370.0,3398200.0,2586885.0,2873665.0,0.0,0.0,0.0,0.31415672367101716
10019844,CM1,60560718,100,0.0,2844.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,100,0.8,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10019947,CM1,60718656,100,1362197.26,1246203.09,370791.48,0.0,0.0,0.0,0.0,0.0,0.0,99243.21,25639.97,18455.55,-81.91,35078.79,193670.04,0.0,0.0,0.0,Amount,100,50530.5,48041.5,16644.0,0.0,0.0,0.0,0.0,0.0,0.0,4104.0,912.0,912.0,0.0,1330.0,9386.0,0.0,0.0,0.0,22.277786589762076
10020035,CM1,30047752,50,43630.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,24200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10020052,CM1,90431906,150,6039693.29,4959554.89,6209728.14,727523.26,245679.12999999998,591720.1499999999,248851.41,395898.33999999997,607646.7699999999,240095.9,353280.53,834123.01,837262.65,749688.5,351754.71,0.0,0.0,0.0,Amount,150,223463.5,199777.25,230489.75,28110.75,10625.0,20371.25,10352.25,14310.0,22894.5,9483.0,14133.0,29942.25,31562.0,25684.5,13021.25,0.0,0.0,0.0,26.941450281411644
10020074,CM1,30041692,50,349467.84,290351.83,263628.56,34033.04,13835.32,40368.89,24294.03,-1.77,10573.56,27422.97,11096.25,23446.31,16867.29,16500.82,24241.77,0.0,0.0,0.0,Amount,50,10572.75,8499.75,6512.0,870.0,391.25,1140.0,720.0,0.0,330.0,600.0,390.0,630.0,390.25,450.25,600.25,0.0,0.0,0.0,40.483501228501225
10020097,CM1,30041696,50,12623895.59,12893115.26,11701315.6,1306501.8,1025824.45,922132.92,1019917.09,826272.89,1507056.56,1057084.2,555484.51,787960.8,1123133.72,913998.42,500637.4,0.0,0.0,0.0,Amount,50,358151.25,372170.25,327893.75,36515.5,30427.5,24576.75,30811.5,24878.0,39539.25,34052.25,14280.5,24515.0,28741.5,27877.0,11679.0,0.0,0.0,0.0,35.68630265139241
10020098,CM1,30050753,50,824574.53,599616.82,755096.18,86693.13,42619.78,128563.07,60322.0,36296.74,94420.35,57783.25,49478.72,69585.1,24944.08,45153.01,59912.67,0.0,0.0,0.0,Amount,50,82588.5,62732.5,78231.0,9275.0,4375.0,12975.0,6250.0,3725.0,9500.5,5976.5,5100.0,7700.0,2254.0,4700.0,6400.0,0.0,0.0,0.0,9.652135087113805
10020100,CM1,30047098,50,484108.75,294459.46,290620.86,52875.85,17634.46,23738.87,13843.96,20512.77,37164.58,24989.16,19215.36,28788.16,18081.77,16223.06,17595.21,0.0,0.0,0.0,Amount,50,29084.0,18326.5,22104.5,4200.0,1475.5,1725.0,850.5,1300.5,2925.0,2576.0,1275.5,2100.0,1176.0,1000.0,1500.5,0.0,0.0,0.0,13.147588047682598
10020101,CM1,30041147,50,4063650.05,4031808.36,3720779.68,551981.11,200447.68,400619.07,282179.39,202693.01,241190.62,241246.83,276239.09,223549.72,383475.27,211944.36,347357.75,0.0,0.0,0.0,Amount,50,127030.0,158735.5,134264.9,20485.0,8385.0,15755.0,10765.0,7750.1,9845.0,9125.0,9821.0,7945.2,14338.0,7585.3,12465.3,0.0,0.0,0.0,27.712229182757373
10020103,CM1,60629118,100,3428224.73,2736005.72,2492211.71,173895.74,224981.43,135512.99,149485.48,212247.84,179470.01,465883.24,366895.45,201157.0,31702.38,151772.23,157173.82,0.0,0.0,0.0,Amount,100,200261.0,162408.75,125194.25,9291.25,12591.0,7021.0,8140.75,11790.5,8850.0,23102.5,18781.0,9424.5,1560.0,7021.5,7620.25,0.0,0.0,0.0,19.906758577171075
10020108,CM1,30047241,50,1663148.45,1584982.15,1850690.98,253021.34,131456.01,94896.23,136363.77,136590.31,244601.14,98116.52,102082.74,222394.6,155526.78,165361.12,93608.22,0.0,0.0,0.0,Amount,50,76463.25,73369.5,83906.5,10562.0,6110.5,4470.25,6737.0,6010.75,10725.5,4681.0,5288.5,10453.25,7291.75,7585.0,3991.0,0.0,0.0,0.0,22.056586557656438
10020139,CM1,30048364,50,1479723.5,1280349.55,1308770.82,175943.06,309064.21,19370.32,-3787.98,-35093.11,216250.74,195266.34,97549.64,11752.65,20399.87,205627.4,99751.52,0.0,0.0,0.0,Amount,50,31234.0,29860.0,28054.0,3930.0,6751.0,270.5,210.2,-840.0,4890.1,3960.8,2070.1,150.5,330.1,4260.7,2070.0,0.0,0.0,0.0,46.651843587367225
10020175,CM1,30048528,50,35954.32,37099.06,48854.7,10665.85,0.0,1815.62,1968.59,4645.05,2044.16,2154.98,2175.82,7530.49,0.0,0.0,15830.24,0.0,0.0,0.0,Amount,50,2204.4,2021.5,2381.4,560.0,0.1,100.1,100.0,200.4,100.4,100.0,40.2,400.1,0.1,0.0,780.0,0.0,0.0,0.0,20.5151171579743
10020204,CM1,30047969,50,272548.92,256785.99,199927.14,14161.51,11915.1,8305.44,53953.16,14936.09,0.0,40861.28,14977.06,9262.83,6969.15,21441.17,4377.83,0.0,0.0,0.0,Amount,50,19310.0,17354.5,13030.5,875.0,725.0,500.0,3550.0,1050.0,0.5,2600.5,1025.5,625.0,428.5,1425.0,225.5,0.0,0.0,0.0,15.343013698630138
10020273,CM1,30048501,50,0.0,0.0,42425.07,0.0,0.0,0.0,0.0,42425.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.257834375
10020303,CM1,30041568,50,110091.12,62455.71,-3.94,0.0,0.0,0.0,-3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,16759.5,10201.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10020307,CM1,30048271,50,19669.14,34681.99,25157.15,1483.74,844.59,8062.81,1361.07,8963.16,2225.7,-11.81,-1463.06,1372.13,1378.59,-10.45,800.51,0.0,0.0,0.0,Amount,50,3.725,6.071000000000001,4.327,0.205,0.113,1.6340000000000001,0.2,1.1179999999999999,0.502,0.226,-0.2,0.10099999999999999,0.21,0.012,0.20600000000000002,0.0,0.0,0.0,5813.993529003929
10020317,CM1,30047966,50,653417.1,670054.61,901022.61,70622.07,63077.47,105842.39,124630.82,73026.37,115858.79,43796.58,96661.2,59848.23,51779.74,25317.55,62440.2,0.0,0.0,0.0,Amount,50,26088.5,27350.5,38380.5,2775.0,2700.5,3925.5,4750.0,3175.0,4525.0,2476.0,4000.0,2575.5,2577.5,1225.0,3675.5,0.0,0.0,0.0,23.476051901356158
10020338,CM1,30048079,50,6086.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10020342,CM1,30048216,50,109634.83,61113.25,119680.45,29559.62,0.0,27164.88,0.0,0.0,28176.96,24602.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,9000.0,5650.0,8550.0,2150.0,0.0,2375.0,0.0,0.0,1975.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.997713450292398
10020343,CM1,30047191,50,1283525.43,1975704.53,1522103.5,109597.89,109279.33,174479.45,149877.34,152824.1,160051.04,64034.76,99660.9,84794.24,69069.56,187394.57,113583.92,0.0,0.0,0.0,Amount,50,32484.95,50303.35,32202.25,2525.6,2625.0,4000.3,3101.2,3150.0,3425.0,1400.0,2275.0,1775.0,1775.15,3725.0,2425.0,0.0,0.0,0.0,47.26699221327702
10020404,CM1,30046927,50,90742.27,4520.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,54670.2,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10020431,CM1,30048504,50,405391.05,621718.87,647439.17,47018.28,85083.75,65077.21,91646.02,0.0,89674.52,-0.01,66831.59,100390.76,35641.06,31844.65,25024.38,0.0,0.0,0.0,Amount,50,7922.75,12421.5,12665.25,931.5,1740.5,1261.0,1801.0,0.0,1740.0,1.25,1320.0,1980.0,750.0,600.0,540.0,0.0,0.0,0.0,51.119335978366
10020445,CM1,30048078,50,35324.22,31278.13,34725.64,0.0,0.0,0.0,17361.9,0.0,0.0,0.0,0.0,17363.74,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,1250.5,1100.0,1250.2,0.0,0.0,0.0,625.0,0.0,0.0,0.0,0.1,625.0,0.0,0.1,0.0,0.0,0.0,0.0,27.776067829147333
10020475,CM1,30047193,50,896769.17,1221282.73,1530921.56,119698.18,89148.22,141431.45,104157.57,83194.66,156434.73,224033.08,121478.34,52841.98,150942.3,110272.19,166375.56,0.0,0.0,0.0,Amount,50,20955.35,27887.65,31247.25,2504.2,2293.45,2826.2,1950.6,1675.15,3057.95,4700.75,2501.95,1102.85,3053.3,2151.35,3429.5,0.0,0.0,0.0,48.99380137452096
10020486,CM1,30048328,50,72035.67,51955.04,49379.66,0.0,0.0,0.0,33425.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,4750.0,3250.0,2925.0,0.0,0.0,0.0,2925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.881935042735044
10020539,CM1,30231711,50,5301.89,0.0,4894.23,4894.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,350.0,0.5,252.5,251.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,19.38308910891089
10020553,CM1,30048437,50,9147.34,2543.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,300.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10020557,CM1,60093326,100,115068.6,114140.44,87796.66,8106.4,8610.060000000001,28634.17,2532.69,9104.98,2837.4599999999996,-17463.37,16267.87,0.0,1960.26,0.0,23149.62,0.0,0.0,0.0,Amount,100,14907.0,18308.0,21088.0,780.0,871.0,2551.0,1780.5,990.5,3430.5,3571.5,1080.0,1.0,120.0,0.5,5911.5,0.0,0.0,0.0,4.163346927162367
10020642,CM1,30046693,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10020648,CM1,30041663,50,500731.11,284783.44,397969.41,173377.64,34937.58,31090.84,13005.87,668.33,12184.34,54672.45,8280.78,25245.71,17566.75,18566.86,8967.88,0.0,0.0,0.0,Amount,50,32799.5,26402.0,29255.0,10471.0,2910.0,2580.5,1230.5,60.0,812.5,3690.0,720.0,2670.0,1620.0,1350.0,1140.5,0.0,0.0,0.0,13.603466415997264
10020780,CM1,30048080,50,134119.54,67061.79,56537.67,7040.79,7676.93,5563.28,7672.98,-17.46,-29.64,0.0,5553.75,7682.68,0.0,7654.01,7740.35,0.0,0.0,0.0,Amount,50,4600.5,2400.0,1900.1,250.0,250.0,200.0,250.0,0.0,0.0,0.0,200.1,250.0,0.0,250.0,250.0,0.0,0.0,0.0,29.755102363033526
10020881,CM1,30041691,50,5051822.03,5088408.59,4089276.7,347001.15,265807.89,383581.25,248969.26,421501.1,380919.27,400743.0,430915.57,362824.36,267804.05,297581.64,279329.68,0.0,0.0,0.0,Amount,50,246640.047,277811.0,242990.0,19237.25,15009.5,20671.75,14155.0,22842.75,23648.0,24436.5,25532.0,22380.75,20193.5,18407.5,16475.5,0.0,0.0,0.0,16.828991728054653
10020903,CM1,60090374,100,3700157.0900000003,4440328.16,3791696.03,328932.78,179293.03999999998,461483.81,262694.88,607422.4299999999,233462.86000000002,272230.27,124498.06,357186.2,243799.56,513394.36,183135.71,0.0,0.0,0.0,Amount,100,118196.25,143024.75,101998.0,10174.75,5196.0,10326.5,6039.75,13621.5,7267.75,8224.5,3424.0,10682.25,7051.25,14856.75,5133.0,0.0,0.0,0.0,37.17421939645875
10020917,CM1,30041693,50,654167.76,763479.52,724889.31,67451.59,32329.76,74209.14,27474.49,69395.4,106618.59,40239.0,21329.51,6633.51,99346.62,21569.53,116563.7,0.0,0.0,0.0,Amount,50,24344.5,27939.75,21132.75,2102.25,960.0,2551.25,541.5,2222.25,3330.25,1290.5,692.25,332.0,2940.25,750.25,3420.0,0.0,0.0,0.0,34.301702807254145
